id,text,withheld
1470062689531666434,"RT @JesseKellyDC: As we speak, wives, fathers, and mothers are finding out their loved ones aren’t ever coming home again in Kentucky.

Joe…",
1470062689493807104,"@thr33n0r @beegarc_ @David_J_Pettit @tan123 Simply put, the climate scientists are paid to produce these conclusions.  We could alternatively pay them to create papers on how the Sun-Earth electrical plasma connection alters climate via charge-loading the atmosphere.  The IPCC chooses not to pay for that (2nd principle). https://t.co/nUvz6nawqQ",
1470062685643370496,"RT @POTUS: Lowering the costs of child care, elder care, housing, health care, prescription drugs — and meeting the moment on climate chang…",
1470062685605679106,Climate change exists. Maybe ppl will believe it now https://t.co/kPWHYACfKu,
1470062684955557889,RT @GasPriceWizard: 68% of the world’s cobalt is from the Congo in mines that have no pollution controls and employ children who die from h…,
1470062678127357957,"RT @leiane1: 🎁#NFTGiveaway🎁

• SeeNoEvilMonkeyArt #NFT

They focus on all global grievances such as climate change and the oppression of mi…",
1470062677988974605,"RT @RealPatriot56: Joe Biden says we have $2 gas, said a hurricane ravaged Mayfield Kentucky because of climate change, and that America is…",
1470062677443633154,"RT @RealPatriot56: Joe Biden says we have $2 gas, said a hurricane ravaged Mayfield Kentucky because of climate change, and that America is…",
1470062676797763592,RT @thebradfordfile: The same people who can't fix the supply chain claim they can alter global climate.,
1470062676726493192,RT @SenWhitehouse: Dark money groups have empowered the far-right to reshape our judiciary in secret. Is it any surprise that the same orgs…,
1470062674067304455,"RT @ToniBrodelle: 3) At a hustings at a local school, we were asked about the climate emergency. His response was ""I want you all to be abl…",
1470062671374565378,"RT @deltaintegrale3: #BillGates #KlausSchwab #ClimateAction #ClimateEmergency #ClimateCrisis #Clima #climate #ClimateJustice #Terra 

https…",
1470062671055794188,RT @thebradfordfile: The same people who can't fix the supply chain claim they can alter global climate.,
1470062667440136198,"RT @Veritatem2021: There isn't a shred of verifiable evidence showing that human CO2/GHG emissions are the cause of climate change. 

You a…",
1470062665116663808,RT @lavern_spicer: You gotta laugh that the party that can’t end Covid wants you to believe they can fix climate change AKA WEATHER!🤦🏾‍♀️😂,
1470062663916871683,@challymama Apparently it's a short season plant so it should work well in our climate I might have to give it a chance,
1470062662776070149,"RT @thebradfordfile: If you're blaming ""climate change"" for some tornadoes before all the dead bodies are found in Kentucky, you are an unh…",
1470062662264492034,"RT @ZeitgeistFilm: 33% of all food is wasted.

Also:
-1 yr’s worth of wasted food = greenhouse gases of 42 coal-fired power plants.
-Water/…",
1470062661069123588,"RT @FroschZeit: @mongoliciouss Narrative and part of ""The Great Reset Agenda"" Manufactured  Fear and Anxiety/Climate Change to the 
Uniform…",
1470062656895680515,"@SoniaPoulton Misinformation that scares the public about COVID-19 is permitted because the agenda of the government, the Establishment, &amp; the media is to scare people. The same goes for ""Climate Change"". Lies &amp; misinformation that functions as scare tactics is allowed because it's propaganda.",
1470062654685331464,RT @nytimes: Many coal country residents still don’t believe that investments in green technology would provide them with long-term jobs. U…,
1470062650352615431,"@MattWalshBlog Wealthy liberals keep buying ocean front property. Think they know ""climate change"" is simply a gigantic power grab? We continue living in a vortex of stupidity.",
1470062650130370566,RT @ScottyVsTyranny: Omicron must have cured climate change because I haven't heard a single fucker in politics or media talk about it for…,
1470062649773756419,"RT @leiane1: 🎁#NFTGiveaway🎁

• SeeNoEvilMonkeyArt #NFT

They focus on all global grievances such as climate change and the oppression of mi…",
1470062648779804686,"RT @ClimateHuman: Everyone, I am begging you: Every time you learn of a new climate-related disaster, please recognize that it will get wor…",
1470062648419135489,"RT @CWBOCA: What else is new… 🙄🙄

https://t.co/gsfLDEa35n",
1470062647781515274,RT @kjmn58: @colmonelridge @KyDems This is the time to work together across party lines. There are a lot of people in government that have…,
1470062647026593799,RT @WarriorWill1: As if on cue . The climate clowns are now using the devastating storms and deaths from last night to push propaganda and…,
1470062646636515337,"@Bimrluvr @PeterSweden7 Agree with you on the panic.

But plant a tree or not, use fossil fuel or not, as far as climate change goes, it won’t make any difference.",
1470062643864125446,"RT @mtgreenee: There is no amount of taxes and government policies that will stop tornadoes.

The climate just changes.

It’s been changing…",
1470062642131787781,"@amyklobuchar Because Climate Change ™ which is almost entirely caused by the sun, water and distance, as opposed to “carbon pollution.”",
1470062640630165506,RT @Holden114: Blaming climate change for every natural disaster has become as reflexive for the left as lax gun laws for every shooting.,
1470062638386139136,@man_integrated Seriously? This person you retweeted is just ill. Not passing legislation on climate change had absolutely nothing to do with the devastation of the Tornado....Biden you are ill too!,
1470062637450883072,"Non-interference isn't a plausible strategy when we've created a climate and society that so rapidly alters the behaviors necessary for animal survival.

Frankly, we should be re-wilding parts of our cities and learning to live with it, as well.",
1470062633961328650,"Covid is over! Climate change now is the top speaking point. Once people destroy that narrative, they’ll bring out a new variant then flip it around… watch and know the game… https://t.co/I80lDaMvF6",
1470062632719855623,RT @SenCapito: It’s incredibly telling that the first line in Democrats' HOMELAND SECURITY funding bill talks about climate change and not…,
1470062627766345730,"RT @techreview: The world will likely witness a wind and solar boom over the next five years, as costs decline and nations raise their clim…",
1470062627367931910,"@teknonym @KendraWrites @Catfish_Man A few countries are doing less badly than others on climate change, as a whole the world is way off course.",
1470062622821261318,"RT @JunkScience: WaPo:

Eager climate ambulance-chasing alarm, Page 1

Reluctant reality, Page 14. https://t.co/nLhrhcS7Mc",
1470062622179528706,"RT @POTUS: Lowering the costs of child care, elder care, housing, health care, prescription drugs — and meeting the moment on climate chang…",
1470062620287770627,RT @Sassychickie: Oh noo! Its soo cold! Yeah...its called weather. Been happening since the beginning of time. Enough of the climate change…,
1470062617288978440,RT @mulindwa_guy: July 2019 was the 43rd July in a row of above average temp recorded yet you have probably heard news lately of breaking O…,
1470062611672842241,RT @SkyNews: What causes tornadoes and are they getting worse with climate change? https://t.co/fsvW2x1pk7,
1470062611245027333,RT @lavern_spicer: You gotta laugh that the party that can’t end Covid wants you to believe they can fix climate change AKA WEATHER!🤦🏾‍♀️😂,
1470062608090910721,RT @Cuds1246_Jason: The idiot who spends most of his time on Private Jets &amp; Yachts says his new movie should be a wake up call to people wh…,
1470062607008772096,RT @EileenMarieSar1: Climate change hit the midwest hard. Pass Build Back Better.,
1470062606664744971,RT @italinquen: You POS! People died and you speak about fucking climate change!? You have no soul!,
1470062602759770112,"There is fighting among actors who all agree on the need for climate action, but are concerned first and foremost with how the costs of it will be distributed-- who will be the economic winners and who will be the economic losers? (2/)",
1470062602114023425,"All three of my brain cells are focused on relief efforts right now, but just know that as soon as I have a moment I will return to screaming about how climate crisis will continue to largely decimate already vulnerable communities.",
1470062600587132929,"The current debate in #California over the future of solar net metering illustrates a major political problem that threatens to derail or delay robust, coordinated climate mitigation policy. And no, it's not ""the fossil fuel industry"" (which certainly remains problematic) (1/) https://t.co/xJTvnEQZBy",
1470062599890890753,"The objective of the summit is to draw the attention of all stakeholders towards the problems and challenges faced by the Himalayan region due to climate change
#climatechange #mustang #climatechangesummit #climateconvention #nepal  #MountainAdvocacySummit
https://t.co/ctDvDJuhsp",
1470062597382848520,"I think we probably vote the same way, Noel Scovell, whoever you may be. I think we probably share a lot of opinions on politics, social justice, public policy, and, yes, climate change. 2/* @NellSco",
1470062594652135431,"RT @jilevin: This is the crisis of our generation, FEMA chief says https://t.co/2qIZ1pRJ89",
1470062594149036035,"RT @thebradfordfile: If you're blaming ""climate change"" for some tornadoes before all the dead bodies are found in Kentucky, you are an unh…",
